# Combined ISS/SP CaK 1-Angstrom emission index time series
#
# This file contains a time series of 1.0 Angstrom emission index values
# measured from CaII K line (393.4 nm) spectra made with either the 
# Integrated Sunlight Spectrometer (ISS) instrument on the Synoptic Optical
# Long-term Investigations of the Sun (SOLIS) telescope or the coelostat and
# horizontal Littrow spectrograph of the National Solar Observatory (NSO) 
# Evans facility at Sacramento Peak (SP).  The SP values have been scaled (as
# described in Bertello, Pevtsov, Tlatov & Singh 2016, Sol Phys, 291, 2967) 
# to be consistent with those from the ISS.  If ISS observations (which began 
# in 2006) are available for a given day, then the closest one to noon is 
# used.  If not, then the SP observation (1976-2015) closest to noon, if any
# are available for that day, is used instead.
#
# This file was last modified on February 28, 2017.
#
# The data columns below are described as follows:
# Column 1: UT observation date [YYYYMMDD]
# Column 2: UT observation approximate Julian day number [sec]
# Column 3: 1.0 Angstrom emission index [Angstroms]
# Column 4: Data source (1=ISS, 0=SP)
#
19810608  2444764.250  0.09078681  0
19810609  2444765.250  0.08844442  0
19810611  2444767.250  0.09046000  0
19810612  2444768.250  0.09036895  0
19810613  2444769.250  0.09202743  0
19810620  2444776.250  0.09213842  0
19810718  2444804.250  0.09054263  0
19810719  2444805.250  0.09197448  0
19810919  2444867.250  0.09390200  0
19810920  2444868.250  0.09325926  0
19811004  2444882.250  0.09542174  0
19811018  2444896.250  0.09631710  0
19811025  2444903.250  0.09268404  0
19811101  2444910.250  0.09434735  0
19811102  2444911.250  0.09460102  0
19811117  2444926.250  0.09357835  0
19811208  2444947.250  0.09779391  0
19811215  2444954.250  0.09258517  0
19820125  2444995.250  0.09242817  0
19820220  2445021.250  0.09141981  0
19820228  2445029.250  0.09693130  0
19820301  2445030.250  0.09690119  0
19820320  2445049.250  0.09178719  0
19820321  2445050.250  0.09280047  0
19820323  2445052.250  0.09198063  0
19820327  2445056.250  0.09399691  0
19820328  2445057.250  0.09586024  0
19820404  2445064.250  0.09103443  0
19820405  2445065.250  0.08985888  0
19820408  2445068.250  0.09093293  0
19820410  2445070.250  0.09235073  0
19820420  2445080.250  0.08904923  0
19820425  2445085.250  0.09206027  0
19820428  2445088.250  0.08960829  0
19820503  2445093.250  0.08925004  0
19820506  2445096.250  0.08939791  0
19820517  2445107.250  0.08961417  0
19820518  2445108.250  0.09213868  0
19820519  2445109.250  0.09159753  0
19820520  2445110.250  0.09110327  0
19820521  2445111.250  0.09153528  0
19820523  2445113.250  0.09066240  0
19820524  2445114.250  0.08961909  0
19820525  2445115.250  0.08957290  0
19820526  2445116.250  0.09108413  0
19820528  2445118.250  0.08833545  0
19820529  2445119.250  0.08940844  0
19820601  2445122.250  0.08868975  0
19820602  2445123.250  0.09008455  0
19820603  2445124.250  0.08823659  0
19820604  2445125.250  0.08939650  0
19820605  2445126.250  0.08892559  0
19820606  2445127.250  0.08939413  0
19820607  2445128.250  0.08868325  0
19820614  2445135.250  0.09178737  0
19820615  2445136.250  0.08997733  0
19820621  2445142.250  0.09152140  0
19820622  2445143.250  0.09112408  0
19820623  2445144.250  0.09067073  0
19820624  2445145.250  0.08814807  0
19820625  2445146.250  0.08826099  0
19820626  2445147.250  0.08692696  0
19820627  2445148.250  0.08637264  0
19820628  2445149.250  0.08780932  0
19820702  2445153.250  0.08799828  0
19820703  2445154.250  0.08698131  0
19820704  2445155.250  0.08827654  0
19820706  2445157.250  0.08854118  0
19821106  2445280.250  0.09132753  0
19821113  2445287.250  0.09105261  0
19830108  2445343.250  0.09144676  0
19830109  2445344.250  0.09250720  0
19830112  2445347.250  0.09029361  0
19830113  2445348.250  0.09104303  0
19830124  2445359.250  0.08939351  0
19830126  2445361.250  0.08950353  0
19830215  2445381.250  0.08664273  0
19830217  2445383.250  0.08491769  0
19830218  2445384.250  0.08563752  0
19830221  2445387.250  0.08553997  0
19830222  2445388.250  0.08726027  0
19830227  2445393.250  0.08660673  0
19830309  2445403.250  0.08397264  0
19830310  2445404.250  0.08359876  0
19830316  2445410.250  0.08415405  0
19830317  2445411.250  0.08267715  0
19830324  2445418.250  0.08485509  0
19830329  2445423.250  0.08625709  0
19830330  2445424.250  0.08298658  0
19830402  2445427.250  0.08325465  0
19830410  2445435.250  0.08396886  0
19830416  2445441.250  0.08554753  0
19830417  2445442.250  0.08341358  0
19830418  2445443.250  0.08534750  0
19830419  2445444.250  0.08355504  0
19830421  2445446.250  0.08397308  0
19830424  2445449.250  0.08569723  0
19830426  2445451.250  0.08700625  0
19830503  2445458.250  0.08609263  0
19830505  2445460.250  0.08428365  0
19830506  2445461.250  0.08680772  0
19830507  2445462.250  0.08291440  0
19830509  2445464.250  0.08491874  0
19830511  2445466.250  0.08285303  0
19830512  2445467.250  0.08582754  0
19830513  2445468.250  0.08328468  0
19830515  2445470.250  0.08798511  0
19830518  2445473.250  0.08567344  0
19830523  2445478.250  0.08931097  0
19830608  2445494.250  0.08557431  0
19830618  2445504.250  0.08836223  0
19830625  2445511.250  0.08891743  0
19830630  2445516.250  0.08698992  0
19830704  2445520.250  0.08731620  0
19830715  2445531.250  0.08667970  0
19830716  2445532.250  0.08679595  0
19830831  2445578.250  0.08664887  0
19830902  2445580.250  0.08665107  0
19830919  2445597.250  0.08613188  0
19830925  2445603.250  0.08592965  0
19831021  2445629.250  0.08581199  0
19831024  2445632.250  0.08609719  0
19831216  2445685.250  0.08538131  0
19840104  2445704.250  0.08725280  0
19840106  2445706.250  0.08667214  0
19840107  2445707.250  0.08695865  0
19840110  2445710.250  0.08683450  0
19840111  2445711.250  0.08655642  0
19840112  2445712.250  0.08697999  0
19840115  2445715.250  0.08577064  0
19840116  2445716.250  0.08597400  0
19840118  2445718.250  0.08536471  0
19840119  2445719.250  0.08555482  0
19840120  2445720.250  0.08471372  0
19840121  2445721.250  0.08652015  0
19840123  2445723.250  0.08692388  0
19840124  2445724.250  0.08867131  0
19840127  2445727.250  0.08874805  0
19840128  2445728.250  0.09132621  0
19840129  2445729.250  0.09005135  0
19840201  2445732.250  0.08814711  0
19840202  2445733.250  0.08785243  0
19840203  2445734.250  0.08729346  0
19840204  2445735.250  0.08690992  0
19840205  2445736.250  0.08795516  0
19840206  2445737.250  0.08722032  0
19840207  2445738.250  0.08966026  0
19840208  2445739.250  0.08812542  0
19840209  2445740.250  0.08726431  0
19840210  2445741.250  0.08724043  0
19840211  2445742.250  0.08700985  0
19840212  2445743.250  0.08673870  0
19840213  2445744.250  0.08724745  0
19840215  2445746.250  0.08608516  0
19840216  2445747.250  0.08663553  0
19840218  2445749.250  0.08690667  0
19840221  2445752.250  0.08930299  0
19840222  2445753.250  0.09072448  0
19840224  2445755.250  0.09042198  0
19840225  2445756.250  0.09144413  0
19840227  2445758.250  0.08868062  0
19840228  2445759.250  0.08945867  0
19840229  2445760.250  0.08853477  0
19840301  2445761.250  0.08792277  0
19840302  2445762.250  0.08756495  0
19840303  2445763.250  0.08733517  0
19840304  2445764.250  0.08576819  0
19840310  2445770.250  0.08608621  0
